company_id,employee_count,follower_count,time_recorded
15506,12832,957796,2024-04-05 19:47:52
2254994,130,281697,2024-04-05 19:47:52
48024,7200,86396,2024-04-05 19:47:52
111849,70,21718,2024-04-05 19:47:52
77912635,10,1189,2024-04-05 19:47:52
65647,350,65565,2024-04-05 19:47:52
213746,15,39382,2024-04-05 19:47:52
1381506,449,30648,2024-04-05 19:47:52
146782,141,126217,2024-04-05 19:47:52
16169840,48,60895,2024-04-05 19:47:52
612698,1056,3741,2024-04-05 19:47:52
770551,287,1095,2024-04-05 19:47:52
35123,1053,11589,2024-04-05 19:47:52
13333,312,73556,2024-04-05 19:47:52
1404653,173,2487,2024-04-05 19:47:52
6522041,19,469,2024-04-05 19:47:52
777243,322,360951,2024-04-05 19:47:52
86734830,5,1085,2024-04-05 19:47:52
468898,52,23394,2024-04-05 19:49:06
24996269,234,4004,2024-04-05 19:49:06
164126,10962,78426,2024-04-05 19:49:06
75584764,49,8038,2024-04-05 19:49:06
3293893,97,3905,2024-04-05 19:49:06
10638654,571,4244,2024-04-05 19:49:06
1499970,24,97,2024-04-05 19:49:06
71373471,164,8725,2024-04-05 19:49:06
46970,658,117223,2024-04-05 19:49:06
1552586,144,8554,2024-04-05 19:49:06
91371020,2,630,2024-04-05 19:49:06
22448914,28,937,2024-04-05 19:49:06
165464,5047,425077,2024-04-05 19:49:06
47024,28,95839,2024-04-05 19:49:06
100977746,4,679,2024-04-05 19:49:06
10126963,353,427245,2024-04-05 19:50:21
8323,3898,175870,2024-04-05 19:50:21
143796,77,16368,2024-04-05 19:50:21
109785,424,23819,2024-04-05 19:50:21
9280354,125,16699,2024-04-05 19:50:21
3638332,100,7053,2024-04-05 19:50:21
56147841,8,5,2024-04-05 19:50:21
57301703,138,200,2024-04-05 19:50:21
680248,1640,183968,2024-04-05 19:50:21
3476,10385,3567388,2024-04-05 19:50:21
1056670,120,106590,2024-04-05 19:50:21
18298504,1807,13260,2024-04-05 19:50:21
13331595,530,184143,2024-04-05 19:50:21
705539,280,28636,2024-04-05 19:50:21
934588,10393,238786,2024-04-05 19:50:21
28498,9814,38742,2024-04-05 19:50:21
2911058,465,44904,2024-04-05 19:51:35
10620373,532,55069,2024-04-05 19:51:35
294125,487,46472,2024-04-05 19:51:35
74604183,11,9863,2024-04-05 19:51:35
3670040,12,9097,2024-04-05 19:51:35
8556,1616,20719,2024-04-05 19:51:35
361424,3276,233232,2024-04-05 19:51:35
101478385,2,365,2024-04-05 19:51:35
26638644,332,20040,2024-04-05 19:51:35
684457,123,102671,2024-04-05 19:51:35
259589,471,379498,2024-04-05 19:51:35
2721914,1454,72098,2024-04-05 19:51:35
90396,820,118492,2024-04-05 19:51:35
19647,399,12089,2024-04-05 19:52:49
708917,425,25603,2024-04-05 19:52:49
72139474,5,2056,2024-04-05 19:52:49
3256227,20,8531,2024-04-05 19:52:49
8288,5677,91782,2024-04-05 19:52:49
682039,607,17129,2024-04-05 19:52:49
82812549,2,685,2024-04-05 19:52:49
1375914,1883,33728,2024-04-05 19:52:49
1364228,78,23452,2024-04-05 19:52:49
10572843,6,453,2024-04-05 19:52:49
2743,86001,2918037,2024-04-05 19:52:49
42368,645,8324,2024-04-05 19:52:49
886425,599,2445,2024-04-05 19:52:49
2121817,411,339347,2024-04-05 19:52:49
52147722,13,1301,2024-04-05 19:52:49
164075,5180,47861,2024-04-05 19:52:49
331482,143,6508,2024-04-05 19:52:49
8919656,67,265,2024-04-05 19:54:03
71951690,29,21127,2024-04-05 19:54:03
2985733,943,470739,2024-04-05 19:54:03
26162,119,16787,2024-04-05 19:54:03
22355,2345,58037,2024-04-05 19:54:03
34616,143,87605,2024-04-05 19:54:03
1284538,41,498,2024-04-05 19:54:03
2248728,59,1274,2024-04-05 19:54:03
2740447,202,8483,2024-04-05 19:54:03
2217,55909,2296794,2024-04-05 19:54:03
860999,9308,122691,2024-04-05 19:54:03
77230639,38,2500,2024-04-05 19:54:03
418549,553,2605,2024-04-05 19:54:03
16903,3835,235534,2024-04-05 19:54:03
590130,447,27020,2024-04-05 19:54:03
13727,5493,110832,2024-04-05 19:55:17
35477056,96,7656,2024-04-05 19:55:17
6575960,21,82778,2024-04-05 19:55:17
1788903,1044,36330,2024-04-05 19:55:17
333636,41,5592,2024-04-05 19:55:17
21541,239,89807,2024-04-05 19:55:17
17937,2898,649327,2024-04-05 19:55:17
3488,12998,537106,2024-04-05 19:55:17
1765887,430,6133,2024-04-05 19:55:17
99019748,6,3166,2024-04-05 19:55:17
743843,93,109730,2024-04-05 19:55:17
49041,8575,134179,2024-04-05 19:55:17
1394696,77,1379,2024-04-05 19:55:17
94176135,11,116,2024-04-05 19:55:17
32090,409,44076,2024-04-05 19:55:17
33146581,5,12197,2024-04-05 19:55:17
18944507,64,580,2024-04-05 19:56:32
250099,99,63227,2024-04-05 19:56:32
14562893,3017,348917,2024-04-05 19:56:32
35513424,157,573295,2024-04-05 19:56:32
11005191,11,485,2024-04-05 19:56:32
10146704,875,81517,2024-04-05 19:56:32
827183,597,614163,2024-04-05 19:56:32
31474641,29,3054,2024-04-05 19:56:32
373568,393,244589,2024-04-05 19:56:32
2837158,23,1377,2024-04-05 19:56:32
6814,39851,2037836,2024-04-05 19:56:32
2070896,208,9607,2024-04-05 19:56:32
103157091,0,50,2024-04-05 19:56:32
482272,360,21801,2024-04-05 19:56:32
3541916,89,15256,2024-04-05 19:57:46
84810235,30,2324,2024-04-05 19:57:46
22517,257,1902,2024-04-05 19:57:46
35690611,1553,145164,2024-04-05 19:57:46
272484,26,97,2024-04-05 19:57:46
693360,167,10868,2024-04-05 19:57:46
74160429,4,911,2024-04-05 19:57:46
11541,11592,450906,2024-04-05 19:57:46
5235,13428,2458095,2024-04-05 19:57:46
6652390,450,20713,2024-04-05 19:57:46
80936343,2,39,2024-04-05 19:57:46
4872007,155,273523,2024-04-05 19:57:46
2181040,136,2435,2024-04-05 19:57:46
53157,169,3313,2024-04-05 19:57:46
53195,856,12493,2024-04-05 19:57:46
165876,6937,42476,2024-04-05 19:57:46
66022,1196,29146,2024-04-05 19:59:01
74571418,675,92546,2024-04-05 19:59:01
775963,676,51468,2024-04-05 19:59:01
15982494,55,1294,2024-04-05 19:59:01
7585,768,38196,2024-04-05 19:59:01
165568,20362,125454,2024-04-05 19:59:01
726206,1009,11010,2024-04-05 19:59:01
162866,7454,543999,2024-04-05 19:59:01
10592585,95,144055,2024-04-05 19:59:01
148738,92,6359,2024-04-05 19:59:01
19150067,92,6440,2024-04-05 19:59:01
10205455,8,623,2024-04-05 19:59:01
10500730,11,480,2024-04-05 19:59:01
3805712,80,1363,2024-04-05 20:00:15
52945,3438,42043,2024-04-05 20:00:15
2329852,25,373,2024-04-05 20:00:15
2107301,57,2551,2024-04-05 20:00:15
758538,681,3541,2024-04-05 20:00:15
2551202,170,4635,2024-04-05 20:00:15
620188,40,466,2024-04-05 20:00:15
488066,1271,22554,2024-04-05 20:00:15
64558550,1379,124232,2024-04-05 20:00:15
64877765,67,48855,2024-04-05 20:00:15
457885,911,35927,2024-04-05 20:00:15
14379449,121,61102,2024-04-05 20:00:15
10612451,38,17887,2024-04-05 20:00:15
4661,14105,461638,2024-04-05 20:00:15
3266676,126,937,2024-04-05 20:00:15
672814,41,3838,2024-04-05 20:01:30
11229,4883,780056,2024-04-05 20:01:30
42054,279,52725,2024-04-05 20:01:30
13179119,822,15932,2024-04-05 20:01:30
584401,242,1039,2024-04-05 20:01:30
1107795,691,14780,2024-04-05 20:01:30
74713745,578,10821,2024-04-05 20:01:30
92633414,18,161,2024-04-05 20:01:30
218097,642,20713,2024-04-05 20:01:30
121408,29,2182,2024-04-05 20:01:30
400176,78,2892,2024-04-05 20:01:30
2833399,3,35,2024-04-05 20:01:30
18921,626,94717,2024-04-05 20:01:30
323296,1191,70105,2024-04-05 20:01:30
5294,12037,111541,2024-04-05 20:02:44
41255,87,27148,2024-04-05 20:02:44
36519,42,57834,2024-04-05 20:02:44
67289844,5,12216,2024-04-05 20:02:44
72460832,6,810,2024-04-05 20:02:44
77117,209,17705,2024-04-05 20:02:44
4399,21846,141416,2024-04-05 20:02:44
74411,191,2868,2024-04-05 20:02:44
3272531,214,7383,2024-04-05 20:02:44
11243687,146,31340,2024-04-05 20:02:44
87089248,13,147,2024-04-05 20:02:44
64726,1507,48484,2024-04-05 20:02:44
860833,206,1063,2024-04-05 20:02:44
226965,686,473028,2024-04-05 20:02:44
69392001,14,953,2024-04-05 20:02:44
25461,559,314250,2024-04-05 20:03:59
14580269,102,55166,2024-04-05 20:03:59
378223,503,6361,2024-04-05 20:03:59
11193,1871,17767,2024-04-05 20:03:59
51701268,503,214280,2024-04-05 20:03:59
15160138,33,11667,2024-04-05 20:03:59
91447303,3681,643191,2024-04-05 20:03:59
12908540,192,7568,2024-04-05 20:03:59
611131,4793,47108,2024-04-05 20:03:59
92188790,3,52,2024-04-05 20:03:59
1117266,20,1676,2024-04-05 20:03:59
1072126,1290,12901,2024-04-05 20:03:59
3831791,229,1660,2024-04-05 20:03:59
80451189,4,2084,2024-04-05 20:03:59
6416768,33,620,2024-04-05 20:03:59
511617,63,1083,2024-04-05 20:05:13
56466229,805,16448,2024-04-05 20:05:13
3785467,46,14683,2024-04-05 20:05:13
10801655,24616,557883,2024-04-05 20:05:13
328568,308,2527,2024-04-05 20:05:13
233054,202,20180,2024-04-05 20:05:13
2087,75323,1811653,2024-04-05 20:05:13
518206,8,18281,2024-04-05 20:05:13
86860077,66,3783,2024-04-05 20:05:13
4026134,29,445,2024-04-05 20:05:13
164044,5185,80575,2024-04-05 20:05:13
2096,7461,281828,2024-04-05 20:05:13
10013619,146,7906,2024-04-05 20:06:27
33250915,748,26830,2024-04-05 20:06:27
90985,506,14844,2024-04-05 20:06:27
1725692,292,2167,2024-04-05 20:06:27
74722833,31,9427,2024-04-05 20:06:27
8363,9473,93413,2024-04-05 20:06:27
101396860,1,443,2024-04-05 20:06:27
28126191,1206,73787,2024-04-05 20:06:27
4594437,5,73,2024-04-05 20:06:27
3631283,51,1274,2024-04-05 20:06:27
163885,1271,27186,2024-04-05 20:06:27
311752,91,432,2024-04-05 20:07:41
34310,663,15049,2024-04-05 20:07:41
122451,668,181848,2024-04-05 20:07:41
272414,212,11224,2024-04-05 20:07:41
62101,1366,8782,2024-04-05 20:07:41
9025,20719,40861,2024-04-05 20:07:41
1494955,323,23995,2024-04-05 20:07:41
12192,5955,91590,2024-04-05 20:07:41
162570,2124,59812,2024-04-05 20:07:41
30160523,6,1429,2024-04-05 20:07:41
89551968,4,618,2024-04-05 20:07:41
35585529,1532,27484,2024-04-05 20:07:41
73845708,3,1846,2024-04-05 20:07:41
11471407,584,12376,2024-04-05 20:07:41
164848,5869,27862,2024-04-05 20:07:41
1681,29268,3006318,2024-04-05 20:09:06
4440,14340,485833,2024-04-05 20:09:06
22113,192,5304,2024-04-05 20:09:06
46201,160,1820,2024-04-05 20:09:06
232394,104,114221,2024-04-05 20:09:06
2240218,89,118345,2024-04-05 20:09:06
21337,12857,167883,2024-04-05 20:09:06
80354,1311,15666,2024-04-05 20:09:06
6083,3090,39490,2024-04-05 20:09:06
162510,4629,93742,2024-04-05 20:09:06
10201130,6,253,2024-04-05 20:09:06
81297771,8,8427,2024-04-05 20:09:06
74097,167,13264,2024-04-05 20:09:06
280666,1282,6038,2024-04-05 20:09:06
219963,1114,9709,2024-04-05 20:09:06
3776,9380,424058,2024-04-05 20:09:06
20507081,654,25882,2024-04-05 20:10:20
116025,131,4379,2024-04-05 20:10:20
2150532,77,1848,2024-04-05 20:10:20
164131,3290,446279,2024-04-05 20:10:20
68818843,593,5573,2024-04-05 20:10:20
52176410,25,31929,2024-04-05 20:10:20
74075477,2,1422,2024-04-05 20:10:20
36411,1038,64641,2024-04-05 20:10:20
73836834,125,699,2024-04-05 20:10:20
544277,311,9271,2024-04-05 20:10:20
2979375,89,1118,2024-04-05 20:10:20
3256390,80,9471,2024-04-05 20:10:20
5328,54471,2483742,2024-04-05 20:11:34
7041911,2,24,2024-04-05 20:11:34
91423287,3,25,2024-04-05 20:11:34
16057060,28,1541,2024-04-05 20:11:34
887799,452,7590,2024-04-05 20:11:34
27189203,17,359,2024-04-05 20:11:34
619425,81,804,2024-04-05 20:11:34
5343,27775,320657,2024-04-05 20:11:34
132319,86,86806,2024-04-05 20:11:34
2090,1754,75025,2024-04-05 20:11:34
2753,46197,1090933,2024-04-05 20:11:34
17962594,22,279,2024-04-05 20:11:34
15085131,262,13580,2024-04-05 20:11:34
11963,7456,184846,2024-04-05 20:11:34
71575605,3151,41844,2024-04-05 20:11:34
31162076,67,10406,2024-04-05 20:11:34
2043953,87,52811,2024-04-05 20:12:48
2849719,525,12978,2024-04-05 20:12:48
33264,1673,44539,2024-04-05 20:12:48
331509,224,75460,2024-04-05 20:12:48
4564,18470,100324,2024-04-05 20:12:48
100274477,6,985,2024-04-05 20:12:48
24157,1294,23485,2024-04-05 20:12:48
5348965,148,13663,2024-04-05 20:12:48
33338,3906,22119,2024-04-05 20:12:48
5345313,446,296051,2024-04-05 20:12:48
22134,447,8880,2024-04-05 20:12:48
2030200,52,3935,2024-04-05 20:12:48
229433,3056,251916,2024-04-05 20:12:48
65588154,1018,223324,2024-04-05 20:12:48
14377562,789,134224,2024-04-05 20:12:48
34414,719,36990,2024-04-05 20:12:48
309222,17,22456,2024-04-05 20:12:48
3626487,58,60089,2024-04-05 20:14:02
82284641,5,67,2024-04-05 20:14:02
1996803,314,15989,2024-04-05 20:14:02
388449,172,1391,2024-04-05 20:14:02
11022780,520,24256,2024-04-05 20:14:02
79383535,22902,1994376,2024-04-05 20:14:02
781738,39,16751,2024-04-05 20:14:02
53369792,22,1954,2024-04-05 20:14:02
349330,434,1817,2024-04-05 20:14:02
2160548,74,15022,2024-04-05 20:14:02
3714038,83,6786,2024-04-05 20:14:02
51584508,10,1269,2024-04-05 20:14:02
379775,1201,13770,2024-04-05 20:14:02
27096316,357,15371,2024-04-05 20:14:02
164590,6395,159773,2024-04-05 20:14:02
110859,621,6833,2024-04-05 20:14:02
20911,2234,19809,2024-04-05 20:14:02
68229923,10,23105,2024-04-05 20:14:02
18444862,102,3113,2024-04-05 20:14:02
99224110,2,151,2024-04-05 20:15:16
28132344,46,962,2024-04-05 20:15:16
16096,15544,100123,2024-04-05 20:15:16
14476,1967,22301,2024-04-05 20:15:16
16182,13591,74551,2024-04-05 20:15:16
2061386,2740,15978,2024-04-05 20:15:16
74892224,17,39,2024-04-05 20:15:16
1040738,25,11325,2024-04-05 20:15:16
13655403,198,25020,2024-04-05 20:15:16
15695384,5,1199,2024-04-05 20:15:16
10080,12650,118602,2024-04-05 20:15:16
16726,5295,89312,2024-04-05 20:15:16
33307792,299,7572,2024-04-05 20:15:16
15876051,70,5518,2024-04-05 20:15:16
15505005,135,13853,2024-04-05 20:15:16
145785,214,2204,2024-04-05 20:16:30
14023910,3769,109207,2024-04-05 20:16:30
12787,3865,27795,2024-04-05 20:16:30
48171,2308,185686,2024-04-05 20:16:30
103172637,0,2,2024-04-05 20:16:30
3475,44282,901446,2024-04-05 20:16:30
166572,30290,445978,2024-04-05 20:16:30
27198557,671,6268,2024-04-05 20:16:30
80298050,394,1143,2024-04-05 20:16:30
2610,10757,162335,2024-04-05 20:16:30
3042775,625,106074,2024-04-05 20:16:30
2238,75880,3188636,2024-04-05 20:16:30
10048388,150,11995,2024-04-05 20:16:30
2937169,7,4745,2024-04-05 20:16:30
1304385,52257,1321017,2024-04-05 20:16:30
77003969,57,350,2024-04-05 20:16:30
2614427,55,219,2024-04-05 20:17:44
145522,1283,9528,2024-04-05 20:17:44
118486,79,1035,2024-04-05 20:17:44
310015,532,129105,2024-04-05 20:17:44
98447259,2,2433,2024-04-05 20:17:44
8716,1628,48883,2024-04-05 20:17:44
87089640,11100,229619,2024-04-05 20:17:44
1229716,623,36750,2024-04-05 20:17:44
3234958,18,6216,2024-04-05 20:17:44
78331809,12,184,2024-04-05 20:17:44
1861137,255,4323,2024-04-05 20:17:44
51625397,303,28709,2024-04-05 20:17:44
1596601,152,1793,2024-04-05 20:17:44
2899266,68,33437,2024-04-05 20:17:44
61811101,74,174,2024-04-05 20:17:44
15861467,41,1453,2024-04-05 20:17:44
3677,41796,239794,2024-04-05 20:18:59
64697406,21,486,2024-04-05 20:18:59
150772,74,73212,2024-04-05 20:18:59
163761,79547,103282,2024-04-05 20:18:59
226898,145,41453,2024-04-05 20:18:59
3071652,69,543,2024-04-05 20:18:59
15155562,195,5743,2024-04-05 20:18:59
2311,227165,2423880,2024-04-05 20:18:59
47580,215,4745,2024-04-05 20:20:13
305322,45,4699,2024-04-05 20:20:13
2305,16438,385524,2024-04-05 20:20:13
12699415,2112,80251,2024-04-05 20:20:13
9229026,76,109068,2024-04-05 20:20:13
1668011,44,5619,2024-04-05 20:20:13
65286386,15,7322,2024-04-05 20:20:13
42537,1858,12202,2024-04-05 20:20:13
444782,1377,5978,2024-04-05 20:20:13
389765,498,19526,2024-04-05 20:20:13
91120639,113,185,2024-04-05 20:20:13
21642,1703,14211,2024-04-05 20:20:13
5352221,23,949,2024-04-05 20:21:27
13884,4294,29484,2024-04-05 20:21:27
996149,113,6266,2024-04-05 20:21:27
60437,1298,42221,2024-04-05 20:21:27
477843,99,20938,2024-04-05 20:21:27
2628791,11,922,2024-04-05 20:21:27
163049,14842,81872,2024-04-05 20:21:27
18613,42408,149860,2024-04-05 20:21:27
21460,3149,23982,2024-04-05 20:21:27
1344,125954,2746386,2024-04-05 20:21:27
6265,12075,135326,2024-04-05 20:21:27
1211063,566,5822,2024-04-05 20:21:27
808034,20523,112104,2024-04-05 20:22:41
1200322,13,1599,2024-04-05 20:22:41
12979710,2,2852,2024-04-05 20:22:41
79153265,3921,136596,2024-04-05 20:22:41
1353,594911,14739376,2024-04-05 20:22:41
34583,5052,47731,2024-04-05 20:22:41
55381,6164,51773,2024-04-05 20:22:41
64611,27,7359,2024-04-05 20:22:41
72081740,418,251955,2024-04-05 20:22:41
287076,454,12760,2024-04-05 20:22:41
63879,40,6089,2024-04-05 20:22:41
18293159,2163,104648,2024-04-05 20:22:41
6569061,1001,3578,2024-04-05 20:22:41
17388,3197,42501,2024-04-05 20:23:56
54788,47,46001,2024-04-05 20:23:56
11266342,1674,12695,2024-04-05 20:23:56
3558,18547,435941,2024-04-05 20:23:56
908113,1210,21492,2024-04-05 20:23:56
11369433,129,11737,2024-04-05 20:23:56
4680,117836,825103,2024-04-05 20:23:56
29121514,30,14277,2024-04-05 20:23:56
25053600,43,883,2024-04-05 20:23:56
157353,45119,607000,2024-04-05 20:23:56
2764432,182,2401,2024-04-05 20:23:56
12770,32923,1207087,2024-04-05 20:23:56
99500489,9,50,2024-04-05 20:23:56
859069,46,6234,2024-04-05 20:23:56
269397,5636,145148,2024-04-05 20:25:10
18268450,20,1238,2024-04-05 20:25:10
10593599,94,11696,2024-04-05 20:25:10
2612425,615,8007,2024-04-05 20:25:10
56350634,7,134,2024-04-05 20:25:10
5266540,28,1372,2024-04-05 20:25:10
99351497,0,8,2024-04-05 20:25:10
8653,1861,21460,2024-04-05 20:25:10
89520,6470,35198,2024-04-05 20:25:10
61984,743,5805,2024-04-05 20:25:10
80871784,2,2692,2024-04-05 20:25:10
56004080,14,14,2024-04-05 20:25:10
89684468,81,20037,2024-04-05 20:25:10
22505,3775,151477,2024-04-05 20:25:10
2399284,30,5163,2024-04-05 20:25:10
13624369,121,6148,2024-04-05 20:25:10
9331883,20,49764,2024-04-05 20:26:24
2498108,451,40068,2024-04-05 20:26:24
59634,2419,105187,2024-04-05 20:26:24
9454833,139,8386,2024-04-05 20:26:24
213642,1212,53768,2024-04-05 20:26:24
2650,22262,548428,2024-04-05 20:26:24
948847,163,2724,2024-04-05 20:26:24
103114587,0,1,2024-04-05 20:26:24
2509347,37,17475,2024-04-05 20:26:24
933942,502,34717,2024-04-05 20:26:24
50076,3724,250675,2024-04-05 20:27:38
153364,46,26104,2024-04-05 20:27:38
20369,8407,631027,2024-04-05 20:27:38
2396310,8971,517402,2024-04-05 20:27:38
7355,758,487714,2024-04-05 20:27:38
8835,4185,169192,2024-04-05 20:27:38
68529,10221,1200520,2024-04-05 20:27:38
29686,166,140111,2024-04-05 20:27:38
9382700,30,2617,2024-04-05 20:27:38
19722,12254,295600,2024-04-05 20:27:38
67155308,8607,46606,2024-04-05 20:27:38
8847,3327,6916,2024-04-05 20:27:38
7413,8245,93342,2024-04-05 20:27:38
16388,3578,579238,2024-04-05 20:27:38
2831596,555,26569,2024-04-05 20:27:38
63563,25,69864,2024-04-05 20:28:53
838311,613,35774,2024-04-05 20:28:53
109285,543,10499,2024-04-05 20:28:53
77847,1081,25385,2024-04-05 20:28:53
2327,57189,2251315,2024-04-05 20:28:53
3715179,6,10251,2024-04-05 20:28:53
17995,3592,52199,2024-04-05 20:28:53
68277835,22,2089,2024-04-05 20:28:53
9201883,168,72940,2024-04-05 20:28:53
3028,20220,144766,2024-04-05 20:28:53
33619,345,12015,2024-04-05 20:28:53
110410,7158,225544,2024-04-05 20:30:07
3386,4903,284486,2024-04-05 20:30:07
74364029,49,33182,2024-04-05 20:30:07
16775,493,46083,2024-04-05 20:30:07
87117542,45,2156,2024-04-05 20:30:07
54325,1995,112512,2024-04-05 20:30:07
157240,301135,6579735,2024-04-05 20:30:07
25026529,18,396,2024-04-05 20:30:07
3625,48922,826610,2024-04-05 20:30:07
3362620,1595,20911,2024-04-05 20:30:07
24795036,2307,76227,2024-04-05 20:30:07
12984051,339,10021,2024-04-05 20:30:07
299305,27,2552,2024-04-05 20:30:07
18756,7124,52804,2024-04-05 20:30:07
740278,5285,74614,2024-04-05 20:31:21
2300,75904,602380,2024-04-05 20:31:21
2480456,32,2724,2024-04-05 20:31:21
922983,888,5463,2024-04-05 20:31:21
1475190,1454,26881,2024-04-05 20:31:21
21007,349,23546,2024-04-05 20:31:21
87147260,1878,20051,2024-04-05 20:31:21
310756,963,3329,2024-04-05 20:31:21
2019,13656,287076,2024-04-05 20:31:21
10831504,3581,27448,2024-04-05 20:31:21
67331111,18,3003,2024-04-05 20:32:35
450312,13,378,2024-04-05 20:32:35
16685,2665,97444,2024-04-05 20:32:35
33247784,8558,120076,2024-04-05 20:32:35
101591290,6,213,2024-04-05 20:32:35
18058364,339,32064,2024-04-05 20:32:35
3029525,3754,110733,2024-04-05 20:32:35
1768093,1955,7194,2024-04-05 20:32:35
5340064,599,20701,2024-04-05 20:32:35
22456,2831,461784,2024-04-05 20:32:35
7587252,309,12083,2024-04-05 20:32:35
68160051,3,53,2024-04-05 20:32:35
6575603,108,208604,2024-04-05 20:32:35
165924,5068,38009,2024-04-05 20:32:35
9859,6032,258413,2024-04-05 20:32:35
2385130,3140,41251,2024-04-05 20:33:49
25929,175,38751,2024-04-05 20:33:49
2951516,173,13269,2024-04-05 20:33:49
116488,156,2732,2024-04-05 20:33:49
1122744,3500,49708,2024-04-05 20:33:49
8498368,33,57,2024-04-05 20:33:49
10364146,82,2558,2024-04-05 20:33:49
1063,99656,6324281,2024-04-05 20:33:49
2143963,100,48674,2024-04-05 20:33:49
2564990,75,2231,2024-04-05 20:33:49
47664328,51140,480917,2024-04-05 20:33:49
10010758,1273,14493,2024-04-05 20:33:49
2474662,1193,625517,2024-04-05 20:33:49
5399183,171,966,2024-04-05 20:33:49
1767,36675,565568,2024-04-05 20:35:02
7933020,255,2762,2024-04-05 20:35:02
5365891,17,694,2024-04-05 20:35:02
62197,287,4175,2024-04-05 20:35:02
2843538,60,64961,2024-04-05 20:35:02
1339209,10148,111444,2024-04-05 20:35:02
35679573,134,53785,2024-04-05 20:35:02
165461,4594,55523,2024-04-05 20:35:02
1012577,48,1982,2024-04-05 20:35:02
6419,26499,480635,2024-04-05 20:35:02
7886,6165,182965,2024-04-05 20:35:02
80301,377,37276,2024-04-05 20:35:02
3325979,233,19521,2024-04-05 20:35:02
68277511,38,24222,2024-04-05 20:35:02
99093396,6,106,2024-04-05 20:36:16
5884,3353,54612,2024-04-05 20:36:16
81958632,978,35285,2024-04-05 20:36:16
28648492,1567,12131,2024-04-05 20:36:16
3043691,4636,270842,2024-04-05 20:36:16
11427160,203,1448,2024-04-05 20:36:16
95710173,2,4,2024-04-05 20:36:16
396765,201,4550,2024-04-05 20:36:16
2684081,312,439069,2024-04-05 20:36:16
79988879,4435,25894,2024-04-05 20:36:16
2107,18210,393933,2024-04-05 20:36:16
69891324,54,2850,2024-04-05 20:36:16
38900,4903,22894,2024-04-05 20:36:16
3557,3042,33486,2024-04-05 20:36:16
7926885,2703,50113,2024-04-05 20:36:16
5674,5739,31665,2024-04-05 20:37:31
612636,2075,11923,2024-04-05 20:37:31
3593828,12,8448,2024-04-05 20:37:31
9018,2481,158640,2024-04-05 20:37:31
10376920,32,40,2024-04-05 20:37:31
167902,1073,108604,2024-04-05 20:37:31
3653845,7699,804551,2024-04-05 20:37:31
1087151,176,6680,2024-04-05 20:37:31
74539755,10,111,2024-04-05 20:37:31
815009,711,132017,2024-04-05 20:37:31
304182,403,7709,2024-04-05 20:37:31
2614691,23,1154,2024-04-05 20:37:31
10515109,44,5733,2024-04-05 20:37:31
1646,23885,2296075,2024-04-05 20:38:47
163138,5636,204653,2024-04-05 20:38:47
17138,1211,10955,2024-04-05 20:38:47
166587,17850,86683,2024-04-05 20:38:47
10559,6342,137017,2024-04-05 20:38:47
18021229,785,32573,2024-04-05 20:38:47
7507,5241,919356,2024-04-05 20:38:47
7684,21784,267016,2024-04-05 20:38:47
11506594,2735,21341,2024-04-05 20:38:47
2569441,120,2351,2024-04-05 20:38:47
3180238,8339,24292,2024-04-05 20:38:47
86813252,101903,3773454,2024-04-05 20:40:01
2081025,3380,24813,2024-04-05 20:40:01
10127950,37,811,2024-04-05 20:40:01
765008,390,30924,2024-04-05 20:40:01
721189,1786,13210,2024-04-05 20:40:01
96691,1052,46841,2024-04-05 20:40:01
27139071,730,25735,2024-04-05 20:40:01
107699,1312,35337,2024-04-05 20:40:01
35647080,1343,20342,2024-04-05 20:40:01
15248569,16338,479003,2024-04-05 20:40:01
28974109,13259,168757,2024-04-05 20:40:01
1029798,272,3742,2024-04-05 20:40:01
163864,10208,153756,2024-04-05 20:40:01
81527214,40602,406482,2024-04-05 20:40:01
3738912,3295,42433,2024-04-05 20:41:15
128505,5383,273170,2024-04-05 20:41:15
11683433,482,4666,2024-04-05 20:41:15
33711,1415,36737,2024-04-05 20:41:15
163071,1901,8098,2024-04-05 20:41:15
163161,5489,35495,2024-04-05 20:41:15
64538444,28,114,2024-04-05 20:41:15
10298482,61,17548,2024-04-05 20:41:15
91392159,6,37,2024-04-05 20:41:15
107021,287,64858,2024-04-05 20:41:15
4296,22988,212525,2024-04-05 20:41:15
35634312,132,2533,2024-04-05 20:41:15
120240,2579,51218,2024-04-05 20:42:30
29295618,67,2086,2024-04-05 20:42:30
816968,353,6268,2024-04-05 20:42:30
11246635,80,8206,2024-04-05 20:42:30
1393718,29,32469,2024-04-05 20:42:30
124759,2442,73770,2024-04-05 20:42:30
7542,10804,269016,2024-04-05 20:42:30
66705802,16,11585,2024-04-05 20:42:30
36749,4047,36750,2024-04-05 20:42:30
165602,2753,482275,2024-04-05 20:42:30
2260243,115,4339,2024-04-05 20:42:30
3009879,444,131772,2024-04-05 20:42:30
2447993,2169,71227,2024-04-05 20:43:44
162301,2323,28292,2024-04-05 20:43:44
3719923,25,453,2024-04-05 20:43:44
28978143,3208,33731,2024-04-05 20:43:44
3175,14038,290501,2024-04-05 20:43:44
304056,176,4237,2024-04-05 20:43:44
945178,1767,162333,2024-04-05 20:43:44
163617,2293,43347,2024-04-05 20:43:44
718526,125,10714,2024-04-05 20:43:44
